               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.020774,            0.046631,           0.0078063,             0.97659,             0.96406,              0.9858,             0.87851,            0.019146,            0.081836,           0.0020464,            0.001354,            0.001354,            0.001354
                 133,            0.020356,            0.046339,           0.0079384,               0.977,             0.96697,             0.98712,             0.87892,            0.018983,            0.081635,           0.0019679,            0.001288,            0.001288,            0.001288
                 134,             0.01999,            0.043574,           0.0079921,             0.98145,             0.96256,             0.98364,             0.87687,            0.019005,            0.081892,           0.0020515,            0.001222,            0.001222,            0.001222
                 135,            0.020286,            0.046293,           0.0078607,             0.98017,             0.96477,             0.98424,             0.87967,             0.01885,            0.081492,           0.0019413,            0.001156,            0.001156,            0.001156
                 136,            0.019809,            0.044069,           0.0076317,             0.98146,             0.96041,             0.98213,             0.88005,             0.01885,            0.081355,           0.0019888,             0.00109,             0.00109,             0.00109
                 137,             0.02013,            0.045833,           0.0073723,             0.97866,             0.96284,             0.98412,             0.88205,            0.018917,              0.0817,           0.0020281,            0.001024,            0.001024,            0.001024
                 138,            0.019381,            0.043275,           0.0075155,             0.98176,             0.96055,             0.98284,              0.8772,             0.01893,            0.081632,            0.002024,            0.000958,            0.000958,            0.000958
                 139,             0.01958,             0.04554,           0.0075761,             0.98314,             0.96161,             0.98335,             0.87977,            0.018952,            0.081483,           0.0019447,            0.000892,            0.000892,            0.000892
                 140,            0.019369,            0.043479,            0.007578,             0.98306,              0.9625,             0.98336,             0.87965,            0.018814,            0.080692,           0.0019546,            0.000826,            0.000826,            0.000826
                 141,            0.020058,            0.044151,           0.0078846,             0.98114,               0.962,             0.98355,             0.88558,            0.018769,            0.080517,           0.0019318,             0.00076,             0.00076,             0.00076
                 142,            0.019243,            0.042401,           0.0073617,             0.97249,             0.96777,             0.98389,             0.88557,            0.018655,             0.08071,           0.0019459,            0.000694,            0.000694,            0.000694
                 143,            0.019061,            0.043919,           0.0071608,             0.97589,             0.96679,             0.98361,             0.87963,            0.018881,            0.081594,           0.0019155,            0.000628,            0.000628,            0.000628
                 144,            0.019666,             0.04438,           0.0070712,             0.97901,             0.96575,             0.98368,             0.87943,            0.018841,            0.081257,           0.0019288,            0.000562,            0.000562,            0.000562
                 145,            0.019032,            0.042823,           0.0077285,             0.97745,             0.96511,             0.98299,             0.87788,            0.018879,            0.081425,             0.00193,            0.000496,            0.000496,            0.000496
                 146,            0.019054,            0.042066,           0.0069125,             0.97738,             0.96253,             0.98213,             0.87946,              0.0188,            0.081259,           0.0019199,             0.00043,             0.00043,             0.00043
                 147,            0.018833,            0.043064,           0.0070347,              0.9771,             0.96368,             0.98227,             0.88064,            0.018746,            0.080632,           0.0019596,            0.000364,            0.000364,            0.000364
                 148,            0.018517,             0.04247,            0.007087,             0.98026,             0.96652,             0.98428,             0.88136,            0.018738,            0.080909,             0.00191,            0.000298,            0.000298,            0.000298
                 149,            0.018349,            0.041537,           0.0070021,             0.97858,             0.96422,             0.98267,             0.88036,            0.018754,            0.081172,           0.0018934,            0.000232,            0.000232,            0.000232
